trial	mode	cue_side	gaze_found	timestamp	trial_time	gaze_x	gaze_y
10	anti	left	1	907.492964	0.124523	626	519
10	anti	left	1	907.501248	0.132807	626	518
10	anti	left	1	907.509590	0.141149	626	523
10	anti	left	1	907.517876	0.149435	627	526
10	anti	left	1	907.526159	0.157718	626	525
10	anti	left	1	907.534441	0.166000	626	527
10	anti	left	1	907.542790	0.174349	626	523
10	anti	left	1	907.551081	0.182640	626	520
10	anti	left	1	907.559366	0.190925	626	521
10	anti	left	1	907.567641	0.199200	625	521
10	anti	left	1	907.575994	0.207553	625	519
10	anti	left	1	907.584275	0.215834	624	518
10	anti	left	1	907.592562	0.224122	624	518
10	anti	left	1	907.600848	0.232407	625	517
10	anti	left	1	907.609192	0.240751	626	517
10	anti	left	1	907.617477	0.249036	625	517
10	anti	left	1	907.625770	0.257329	616	515
10	anti	left	1	907.634044	0.265603	589	511
10	anti	left	1	907.642390	0.273949	547	512
10	anti	left	1	907.650682	0.282241	458	506
10	anti	left	1	907.658963	0.290522	356	507
10	anti	left	1	907.667243	0.298803	272	508
10	anti	left	1	907.675590	0.307149	219	507
10	anti	left	1	907.683880	0.315439	199	509
10	anti	left	1	907.692168	0.323727	194	507
10	anti	left	1	907.700450	0.332009	200	509
10	anti	left	1	907.708797	0.340356	200	511
10	anti	left	1	907.717079	0.348638	197	511
10	anti	left	1	907.725369	0.356928	198	513
10	anti	left	1	907.733644	0.365203	198	514
10	anti	left	1	907.741993	0.373552	200	512
10	anti	left	1	907.750278	0.381837	201	512
10	anti	left	1	907.758569	0.390128	201	511
10	anti	left	1	907.766844	0.398403	202	512
10	anti	left	1	907.775198	0.406757	201	512
10	anti	left	1	907.783479	0.415038	201	513
10	anti	left	1	907.791765	0.423324	200	514
10	anti	left	1	907.800044	0.431603	201	514
10	anti	left	1	907.808394	0.439953	202	517
10	anti	left	1	907.816678	0.448237	202	516
10	anti	left	1	907.824978	0.456537	203	516
10	anti	left	1	907.833249	0.464808	202	516
10	anti	left	1	907.841596	0.473155	199	515
10	anti	left	1	907.849880	0.481439	198	516
10	anti	left	1	907.858165	0.489724	198	516
10	anti	left	1	907.866448	0.498007	199	516
10	anti	left	1	907.874800	0.506359	201	516
10	anti	left	1	907.883082	0.514641	201	516
10	anti	left	1	907.891371	0.522930	200	517
10	anti	left	1	907.899651	0.531210	199	518
10	anti	left	1	907.907995	0.539554	200	516
10	anti	left	1	907.916281	0.547840	201	515
10	anti	left	1	907.924571	0.556130	202	515
10	anti	left	1	907.932850	0.564409	203	513
10	anti	left	1	907.941197	0.572756	202	514
10	anti	left	1	907.949482	0.581041	202	515
10	anti	left	1	907.957774	0.589333	202	515
10	anti	left	1	907.966049	0.597608	202	517
10	anti	left	1	907.974400	0.605959	200	519
10	anti	left	1	907.982683	0.614242	199	519
10	anti	left	1	907.990968	0.622527	202	519
10	anti	left	1	907.999254	0.630813	200	518
10	anti	left	1	908.007597	0.639156	201	518
10	anti	left	1	908.015883	0.647442	202	520
10	anti	left	1	908.024179	0.655738	201	522
10	anti	left	1	908.032451	0.664010	203	521
10	anti	left	1	908.040802	0.672361	226	519
10	anti	left	1	908.049088	0.680647	300	512
10	anti	left	1	908.057370	0.688929	410	509
10	anti	left	1	908.065650	0.697209	540	507
10	anti	left	1	908.074002	0.705561	711	505
10	anti	left	1	908.082284	0.713843	871	512
10	anti	left	1	908.090644	0.722203	975	515
10	anti	left	1	908.098856	0.730415	1026	516
10	anti	left	1	908.107240	0.738799	1035	516
10	anti	left	1	908.115485	0.747044	1028	514
10	anti	left	1	908.123769	0.755328	1021	513
10	anti	left	1	908.132053	0.763612	1020	517
10	anti	left	1	908.140399	0.771958	1019	517
10	anti	left	1	908.148691	0.780250	1016	520
10	anti	left	1	908.156977	0.788536	1015	522
10	anti	left	1	908.165253	0.796812	1016	523
10	anti	left	1	908.173599	0.805158	1015	523
10	anti	left	1	908.181886	0.813445	1015	522
10	anti	left	1	908.190170	0.821729	1015	521
10	anti	left	1	908.198458	0.830017	1014	524
10	anti	left	1	908.206798	0.838357	1015	526
10	anti	left	1	908.215089	0.846648	1016	524
10	anti	left	1	908.223382	0.854941	1016	525
10	anti	left	1	908.231660	0.863219	1017	525
10	anti	left	1	908.240001	0.871560	1016	522
10	anti	left	1	908.248294	0.879853	1015	522
10	anti	left	1	908.256572	0.888131	1015	522
10	anti	left	1	908.264855	0.896414	1016	521
10	anti	left	1	908.273206	0.904765	1017	521
10	anti	left	1	908.281489	0.913048	1015	523
10	anti	left	1	908.289780	0.921339	1014	521
10	anti	left	1	908.298057	0.929616	1016	522
10	anti	left	1	908.306400	0.937959	1015	523
10	anti	left	1	908.314689	0.946248	1015	521
10	anti	left	1	908.322983	0.954542	1015	521
10	anti	left	1	908.331257	0.962816	1014	521
10	anti	left	1	908.339602	0.971161	1013	521
10	anti	left	1	908.347890	0.979449	1015	521
10	anti	left	1	908.356179	0.987738	1015	524
10	anti	left	1	908.364458	0.996017	1015	525
10	anti	left	1	908.372806	1.004365	1014	527
10	anti	left	1	908.381097	1.012656	1012	527
10	anti	left	1	908.389376	1.020935	1011	526
10	anti	left	1	908.397659	1.029218	1010	526
10	anti	left	1	908.406001	1.037560	1011	524
10	anti	left	1	908.414289	1.045848	1011	525
10	anti	left	1	908.422586	1.054145	1010	525
11	anti	right	1	912.165959	0.000000	624	509
11	anti	right	1	912.174245	0.008286	623	509
11	anti	right	1	912.182525	0.016566	625	508
11	anti	right	1	912.190870	0.024912	624	507
11	anti	right	1	912.199160	0.033202	626	508
11	anti	right	1	912.207448	0.041490	627	509
11	anti	right	1	912.215729	0.049770	626	511
11	anti	right	1	912.224074	0.058115	627	515
11	anti	right	1	912.232361	0.066402	626	513
11	anti	right	1	912.240644	0.074686	627	511
11	anti	right	1	912.248926	0.082968	626	510
11	anti	right	1	912.257279	0.091321	626	505
11	anti	right	1	912.265561	0.099603	627	505
11	anti	right	1	912.273846	0.107887	628	508
11	anti	right	1	912.282127	0.116168	628	509
11	anti	right	1	912.290476	0.124517	628	510
11	anti	right	1	912.298761	0.132803	626	509
11	anti	right	1	912.307050	0.141092	627	510
11	anti	right	1	912.315328	0.149370	628	509
11	anti	right	1	912.323679	0.157721	629	509
11	anti	right	1	912.331963	0.166005	627	510
11	anti	right	1	912.340246	0.174288	625	510
11	anti	right	1	912.348527	0.182569	624	510
11	anti	right	1	912.356880	0.190921	622	510
11	anti	right	1	912.365163	0.199205	623	510
11	anti	right	1	912.373449	0.207490	624	509
11	anti	right	1	912.381728	0.215770	625	509
11	anti	right	1	912.390077	0.224118	624	511
11	anti	right	1	912.398364	0.232405	624	510
11	anti	right	1	912.406650	0.240691	625	510
11	anti	right	1	912.414932	0.248973	625	510
11	anti	right	1	912.423276	0.257317	626	510
11	anti	right	1	912.431563	0.265604	626	512
11	anti	right	1	912.439851	0.273892	625	512
11	anti	right	1	912.448130	0.282172	625	511
11	anti	right	1	912.456484	0.290526	626	509
11	anti	right	1	912.464765	0.298806	626	507
11	anti	right	1	912.473048	0.307089	625	508
11	anti	right	1	912.481331	0.315373	624	508
11	anti	right	1	912.489678	0.323720	624	509
11	anti	right	1	912.497965	0.332006	623	510
11	anti	right	1	912.506252	0.340293	624	511
11	anti	right	1	912.514531	0.348572	624	512
11	anti	right	1	912.522879	0.356921	624	512
11	anti	right	1	912.531166	0.365207	623	512
11	anti	right	1	912.539450	0.373491	625	512
11	anti	right	1	912.547730	0.381772	624	512
11	anti	right	1	912.556083	0.390124	625	511
11	anti	right	1	912.564365	0.398407	626	513
11	anti	right	1	912.572654	0.406695	624	513
11	anti	right	1	912.580933	0.414975	625	514
11	anti	right	1	912.589278	0.423319	626	516
11	anti	right	1	912.597566	0.431607	626	516
11	anti	right	1	912.605855	0.439896	628	517
11	anti	right	1	912.614134	0.448175	628	518
11	anti	right	1	912.622513	0.456554	629	516
11	anti	right	1	912.630767	0.464809	629	516
11	anti	right	1	912.639051	0.473092	630	516
11	anti	right	1	912.647334	0.481375	629	516
11	anti	right	1	912.655683	0.489725	632	516
11	anti	right	1	912.663968	0.498009	662	519
11	anti	right	1	912.672250	0.506292	719	519
11	anti	right	1	912.680538	0.514579	807	518
11	anti	right	1	912.688883	0.522924	902	517
11	anti	right	1	912.697175	0.531216	963	516
11	anti	right	1	912.705456	0.539498	997	516
11	anti	right	1	912.713736	0.547777	1004	515
11	anti	right	1	912.722081	0.556122	1000	516
11	anti	right	1	912.730369	0.564411	1003	516
11	anti	right	1	912.738652	0.572693	1004	515
11	anti	right	1	912.746937	0.580979	1001	516
11	anti	right	1	912.755283	0.589325	1002	515
11	anti	right	1	912.763570	0.597611	1002	516
11	anti	right	1	912.771853	0.605894	1002	518
11	anti	right	1	912.780136	0.614177	1003	518
11	anti	right	1	912.788483	0.622524	1002	519
11	anti	right	1	912.796770	0.630811	1002	520
11	anti	right	1	912.805057	0.639099	1002	521
11	anti	right	1	912.813338	0.647379	1002	520
11	anti	right	1	912.821686	0.655727	1001	519
11	anti	right	1	912.829972	0.664013	1001	520
11	anti	right	1	912.838256	0.672297	1001	520
11	anti	right	1	912.846538	0.680579	1001	519
11	anti	right	1	912.854887	0.688928	1003	520
11	anti	right	1	912.863171	0.697212	1002	520
11	anti	right	1	912.871454	0.705495	1000	521
11	anti	right	1	912.879739	0.713780	1002	521
11	anti	right	1	912.888084	0.722126	1004	523
11	anti	right	1	912.896373	0.730414	1002	523
11	anti	right	1	912.904659	0.738700	980	523
11	anti	right	1	912.912940	0.746982	904	520
11	anti	right	1	912.921286	0.755327	787	509
11	anti	right	1	912.929573	0.763614	631	500
11	anti	right	1	912.937855	0.771896	496	500
11	anti	right	0	912.946143	0.780184	434	504
11	anti	right	1	912.954489	0.788530	148	563
11	anti	right	0	912.962774	0.796815	148	563
11	anti	right	1	912.971056	0.805098	97	578
11	anti	right	1	912.979340	0.813382	189	548
11	anti	right	1	912.987686	0.821728	248	519
11	anti	right	1	912.995975	0.830017	235	505
11	anti	right	1	913.004261	0.838303	262	491
11	anti	right	1	913.012542	0.846584	274	494
11	anti	right	1	913.020887	0.854928	268	498
11	anti	right	1	913.029174	0.863216	278	497
11	anti	right	1	913.037456	0.871498	277	498
11	anti	right	1	913.045740	0.879781	273	500
11	anti	right	1	913.054090	0.888132	273	496
11	anti	right	1	913.062374	0.896416	270	496
11	anti	right	1	913.070658	0.904699	269	495
11	anti	right	1	913.078945	0.912987	270	496
11	anti	right	1	913.087288	0.921330	269	500
11	anti	right	1	913.095576	0.929618	272	499
11	anti	right	1	913.103860	0.937902	274	499
11	anti	right	1	913.112143	0.946184	274	499
11	anti	right	1	913.120489	0.954530	275	498
11	anti	right	1	913.128777	0.962818	266	499
11	anti	right	1	913.137059	0.971101	232	505
11	anti	right	1	913.145343	0.979384	204	508
11	anti	right	1	913.153694	0.987735	188	511
11	anti	right	1	913.161978	0.996020	172	516
11	anti	right	1	913.170262	1.004304	181	518
11	anti	right	1	913.178549	1.012590	188	519
11	anti	right	1	913.186891	1.020932	183	521
11	anti	right	1	913.195179	1.029220	185	523
11	anti	right	1	913.203461	1.037502	186	523
11	anti	right	1	913.211749	1.045790	185	523
11	anti	right	1	913.220091	1.054133	185	522
11	anti	right	1	913.228388	1.062429	185	521
11	anti	right	1	913.236664	1.070706	185	521
11	anti	right	1	913.244946	1.078987	186	521
11	anti	right	1	913.253293	1.087334	187	519
11	anti	right	1	913.261579	1.095621	187	518
11	anti	right	1	913.269862	1.103903	188	518
11	anti	right	1	913.278149	1.112191	187	519
11	anti	right	1	913.286492	1.120534	187	520
11	anti	right	1	913.294780	1.128822	187	521
11	anti	right	1	913.303063	1.137104	186	521
11	anti	right	1	913.311347	1.145388	186	521
11	anti	right	1	913.319691	1.153733	186	523
11	anti	right	1	913.327987	1.162028	186	525
11	anti	right	1	913.336263	1.170304	186	525
11	anti	right	1	913.344545	1.178587	186	525
11	anti	right	1	913.352893	1.186934	188	523
11	anti	right	1	913.361179	1.195220	187	521
11	anti	right	1	913.369460	1.203502	188	521
11	anti	right	1	913.377759	1.211801	189	523
11	anti	right	1	913.386093	1.220135	190	531
11	anti	right	0	913.394380	1.228422	176	541
11	anti	right	0	913.402665	1.236706	97	578
11	anti	right	0	913.410947	1.244988	635	536
11	anti	right	0	913.419293	1.253334	97	578
11	anti	right	0	913.427586	1.261628	635	536
11	anti	right	0	913.435864	1.269905	97	578
11	anti	right	0	913.444149	1.278190	635	536
11	anti	right	0	913.452501	1.286542	97	578
11	anti	right	0	913.460781	1.294823	635	536
11	anti	right	0	913.469064	1.303106	97	578
11	anti	right	0	913.477349	1.311391	635	536
11	anti	right	0	913.485696	1.319738	97	578
11	anti	right	0	913.493983	1.328024	635	536
11	anti	right	0	913.502269	1.336310	97	578
11	anti	right	0	913.510553	1.344594	635	536
11	anti	right	0	913.518895	1.352937	97	578
11	anti	right	0	913.527186	1.361227	635	536
11	anti	right	0	913.535466	1.369508	97	578
11	anti	right	0	913.543753	1.377795	635	536
11	anti	right	0	913.552099	1.386141	97	578
11	anti	right	0	913.560385	1.394427	635	536
11	anti	right	0	913.568668	1.402710	97	578
11	anti	right	0	913.576954	1.410995	635	536
11	anti	right	0	913.585298	1.419340	97	578
11	anti	right	0	913.593586	1.427628	635	536
11	anti	right	1	913.601871	1.435913	162	554
11	anti	right	1	913.610154	1.444195	186	565
11	anti	right	1	913.618500	1.452541	187	549
11	anti	right	1	913.626788	1.460829	187	528
11	anti	right	1	913.635069	1.469110	188	527
11	anti	right	1	913.643354	1.477395	187	523
11	anti	right	1	913.651700	1.485742	187	521
11	anti	right	1	913.659986	1.494028	186	510
11	anti	right	1	913.668269	1.502310	186	510
11	anti	right	1	913.676555	1.510596	188	511
11	anti	right	1	913.684899	1.518940	188	510
11	anti	right	1	913.693188	1.527229	190	511
11	anti	right	1	913.701489	1.535530	189	509
11	anti	right	1	913.709756	1.543797	190	508
11	anti	right	1	913.718098	1.552140	192	506
11	anti	right	1	913.726392	1.560434	192	508
11	anti	right	1	913.734667	1.568709	193	513
11	anti	right	0	913.742953	1.576995	170	517
11	anti	right	0	913.751300	1.585342	162	554
11	anti	right	0	913.759590	1.593631	635	536
11	anti	right	0	913.767871	1.601912	162	554
11	anti	right	0	913.776155	1.610196	635	536
11	anti	right	0	913.784497	1.618538	162	554
11	anti	right	0	913.792789	1.626831	635	536
11	anti	right	0	913.801068	1.635109	162	554
11	anti	right	0	913.809356	1.643397	635	536
11	anti	right	0	913.817699	1.651741	162	554
11	anti	right	0	913.825998	1.660039	635	536
11	anti	right	0	913.834274	1.668315	162	554
11	anti	right	0	913.842558	1.676599	635	536
11	anti	right	0	913.850901	1.684943	162	554
11	anti	right	0	913.859191	1.693232	635	536
11	anti	right	0	913.867473	1.701514	162	554
11	anti	right	0	913.875764	1.709805	635	536
11	anti	right	0	913.884103	1.718145	162	554
11	anti	right	0	913.892390	1.726431	635	536
11	anti	right	0	913.900673	1.734714	162	554
11	anti	right	0	913.908959	1.743001	635	536
11	anti	right	0	913.917304	1.751345	162	554
11	anti	right	0	913.925600	1.759641	635	536
11	anti	right	0	913.933874	1.767915	162	554
11	anti	right	0	913.942160	1.776201	635	536
11	anti	right	0	913.950506	1.784548	162	554
11	anti	right	0	913.958793	1.792835	635	536
11	anti	right	1	913.967076	1.801118	209	558
11	anti	right	1	913.975359	1.809401	236	589
11	anti	right	1	913.983706	1.817747	239	582
11	anti	right	1	913.991992	1.826033	243	558
11	anti	right	1	914.000275	1.834316	243	559
11	anti	right	1	914.008559	1.842601	242	552
11	anti	right	1	914.016909	1.850950	241	548
11	anti	right	1	914.025192	1.859234	239	536
11	anti	right	1	914.033476	1.867518	239	532
11	anti	right	1	914.041762	1.875803	238	527
11	anti	right	1	914.050106	1.884148	236	523
11	anti	right	1	914.058394	1.892435	235	520
11	anti	right	1	914.066678	1.900720	236	520
11	anti	right	1	914.074967	1.909008	236	519
11	anti	right	1	914.083305	1.917347	236	518
11	anti	right	1	914.091594	1.925635	237	517
11	anti	right	1	914.099875	1.933916	237	517
11	anti	right	1	914.108161	1.942202	237	518
11	anti	right	1	914.116508	1.950550	239	518
11	anti	right	1	914.124795	1.958836	239	518
11	anti	right	1	914.133075	1.967117	238	518
11	anti	right	1	914.141363	1.975404	239	522
11	anti	right	1	914.149707	1.983749	239	533
11	anti	right	0	914.157996	1.992038	215	541
11	anti	right	0	914.166279	2.000320	209	558
11	anti	right	0	914.174563	2.008604	635	536
11	anti	right	0	914.182904	2.016945	209	558
11	anti	right	0	914.191196	2.025237	635	536
11	anti	right	0	914.199477	2.033518	209	558
11	anti	right	0	914.207763	2.041804	635	536
11	anti	right	0	914.216109	2.050151	209	558
11	anti	right	0	914.224397	2.058439	635	536
11	anti	right	0	914.232683	2.066724	209	558
11	anti	right	0	914.240969	2.075011	635	536
11	anti	right	0	914.249309	2.083350	209	558
11	anti	right	0	914.257597	2.091638	635	536
11	anti	right	0	914.265880	2.099922	209	558
11	anti	right	0	914.274168	2.108210	635	536
11	anti	right	0	914.282512	2.116554	209	558
11	anti	right	0	914.290805	2.124846	635	536
11	anti	right	0	914.299081	2.133123	209	558
11	anti	right	0	914.307366	2.141407	635	536
11	anti	right	0	914.315711	2.149753	209	558
11	anti	right	0	914.324002	2.158043	635	536
11	anti	right	0	914.332282	2.166323	209	558
11	anti	right	0	914.340572	2.174614	635	536
11	anti	right	0	914.348911	2.182952	209	558
11	anti	right	1	914.357201	2.191242	242	639
11	anti	right	1	914.365481	2.199523	211	589
11	anti	right	1	914.373768	2.207809	205	547
11	anti	right	1	914.382111	2.216153	205	534
11	anti	right	1	914.390408	2.224450	204	523
11	anti	right	1	914.398682	2.232723	205	521
11	anti	right	1	914.406968	2.241009	206	506
11	anti	right	1	914.415311	2.249353	206	506
11	anti	right	1	914.423600	2.257641	206	504
11	anti	right	1	914.431882	2.265923	206	502
11	anti	right	1	914.440172	2.274214	205	503
11	anti	right	1	914.448514	2.282556	205	505
11	anti	right	1	914.456802	2.290843	205	505
11	anti	right	1	914.465082	2.299124	205	505
11	anti	right	1	914.473370	2.307411	206	505
12	anti	right	1	917.959433	0.000000	621	508
12	anti	right	1	917.967775	0.008342	621	506
12	anti	right	1	917.976069	0.016636	622	503
12	anti	right	1	917.984347	0.024914	624	501
12	anti	right	1	917.992632	0.033199	623	501
12	anti	right	1	918.000977	0.041544	624	502
12	anti	right	1	918.009264	0.049831	623	503
12	anti	right	1	918.017548	0.058115	622	506
12	anti	right	1	918.025837	0.066405	623	504
12	anti	right	1	918.034176	0.074743	622	503
12	anti	right	1	918.042465	0.083033	621	503
12	anti	right	1	918.050749	0.091316	621	504
12	anti	right	1	918.059031	0.099598	620	507
12	anti	right	1	918.067378	0.107945	620	509
12	anti	right	1	918.075678	0.116245	622	511
12	anti	right	1	918.083951	0.124518	621	508
12	anti	right	1	918.092234	0.132802	620	509
12	anti	right	1	918.100579	0.141146	621	510
12	anti	right	1	918.108869	0.149437	622	509
12	anti	right	1	918.117149	0.157716	622	508
12	anti	right	1	918.125438	0.166005	622	509
12	anti	right	1	918.133778	0.174346	622	505
12	anti	right	1	918.142067	0.182634	621	506
12	anti	right	1	918.150349	0.190916	622	509
12	anti	right	1	918.158636	0.199204	623	507
12	anti	right	1	918.166978	0.207545	624	507
12	anti	right	1	918.175272	0.215839	627	506
12	anti	right	1	918.183551	0.224118	645	505
12	anti	right	1	918.191838	0.232405	695	504
12	anti	right	1	918.200181	0.240748	758	500
12	anti	right	1	918.208469	0.249036	816	498
12	anti	right	1	918.216751	0.257318	861	494
12	anti	right	1	918.225036	0.265603	888	491
12	anti	right	1	918.233387	0.273954	912	492
12	anti	right	1	918.241667	0.282234	915	491
12	anti	right	1	918.249952	0.290519	913	493
12	anti	right	1	918.258238	0.298805	914	495
12	anti	right	1	918.266585	0.307152	913	497
12	anti	right	1	918.274871	0.315438	914	499
12	anti	right	1	918.283152	0.323719	912	500
12	anti	right	1	918.291439	0.332006	912	500
12	anti	right	1	918.299781	0.340349	911	499
12	anti	right	1	918.308073	0.348640	906	500
12	anti	right	1	918.316358	0.356925	889	501
12	anti	right	1	918.324661	0.365228	829	501
12	anti	right	1	918.332983	0.373550	730	489
12	anti	right	1	918.341272	0.381839	631	486
12	anti	right	1	918.349552	0.390119	583	485
12	anti	right	1	918.357837	0.398405	475	489
12	anti	right	1	918.366185	0.406753	364	509
12	anti	right	1	918.374472	0.415039	323	514
12	anti	right	1	918.382758	0.423325	300	515
12	anti	right	1	918.391040	0.431607	311	515
12	anti	right	1	918.399383	0.439951	320	509
12	anti	right	1	918.407674	0.448241	326	509
12	anti	right	1	918.415958	0.456525	324	509
12	anti	right	1	918.424240	0.464807	327	509
12	anti	right	1	918.432587	0.473154	322	509
12	anti	right	1	918.440872	0.481439	284	510
12	anti	right	1	918.449156	0.489723	256	513
12	anti	right	1	918.457440	0.498007	241	514
12	anti	right	1	918.465789	0.506356	225	517
12	anti	right	1	918.474073	0.514640	238	520
12	anti	right	1	918.482357	0.522925	249	519
12	anti	right	1	918.490645	0.531212	242	522
12	anti	right	1	918.498986	0.539553	239	522
12	anti	right	1	918.507274	0.547841	245	521
12	anti	right	1	918.515557	0.556125	245	521
12	anti	right	1	918.523843	0.564410	245	521
12	anti	right	1	918.532186	0.572753	247	520
12	anti	right	1	918.540482	0.581049	246	519
12	anti	right	1	918.548756	0.589324	246	517
12	anti	right	1	918.557041	0.597609	246	515
12	anti	right	1	918.565384	0.605951	247	514
12	anti	right	1	918.573676	0.614243	247	514
12	anti	right	1	918.581960	0.622527	248	515
12	anti	right	1	918.590247	0.630815	248	517
12	anti	right	1	918.598588	0.639155	247	518
12	anti	right	1	918.606876	0.647443	247	519
12	anti	right	1	918.615158	0.655725	233	516
12	anti	right	1	918.623444	0.664011	221	510
12	anti	right	1	918.631789	0.672356	213	507
12	anti	right	1	918.640083	0.680650	204	504
12	anti	right	1	918.648358	0.688925	212	504
12	anti	right	1	918.656646	0.697213	213	505
12	anti	right	1	918.664995	0.705563	212	505
12	anti	right	1	918.673278	0.713845	211	505
12	anti	right	1	918.681565	0.722132	209	505
12	anti	right	1	918.689851	0.730418	209	506
12	anti	right	1	918.698190	0.738757	209	507
12	anti	right	1	918.706489	0.747056	208	509
12	anti	right	1	918.714762	0.755330	207	511
12	anti	right	1	918.723046	0.763613	208	511
12	anti	right	1	918.731390	0.771957	208	509
12	anti	right	1	918.739682	0.780249	208	506
12	anti	right	1	918.747960	0.788527	208	505
12	anti	right	1	918.756245	0.796812	206	507
12	anti	right	1	918.764596	0.805163	205	508
12	anti	right	1	918.772880	0.813447	205	510
12	anti	right	1	918.781161	0.821728	205	511
12	anti	right	1	918.789446	0.830014	207	511
12	anti	right	1	918.797792	0.838359	207	511
12	anti	right	1	918.806080	0.846647	210	509
12	anti	right	1	918.814365	0.854932	209	509
12	anti	right	1	918.822646	0.863214	208	510
12	anti	right	1	918.830993	0.871560	207	510
12	anti	right	1	918.839283	0.879850	205	510
12	anti	right	1	918.847563	0.888130	204	511
12	anti	right	1	918.855848	0.896415	204	511
12	anti	right	1	918.864196	0.904763	204	512
12	anti	right	1	918.872482	0.913049	204	515
12	anti	right	1	918.880762	0.921329	205	515
12	anti	right	1	918.889048	0.929616	203	516
12	anti	right	1	918.897392	0.937959	202	516
12	anti	right	1	918.905682	0.946250	202	514
12	anti	right	1	918.913967	0.954534	202	514
12	anti	right	1	918.922252	0.962819	202	514
12	anti	right	1	918.930594	0.971161	202	515
12	anti	right	1	918.938883	0.979450	201	514
12	anti	right	1	918.947163	0.987730	201	515
12	anti	right	1	918.955449	0.996017	201	516
12	anti	right	1	918.963797	1.004364	202	515
12	anti	right	1	918.972083	1.012650	204	516
13	pro	right	1	922.947870	0.000000	608	517
13	pro	right	1	922.956153	0.008283	610	516
13	pro	right	1	922.964437	0.016567	622	516
13	pro	right	1	922.972720	0.024850	641	518
13	pro	right	1	922.981065	0.033195	652	519
13	pro	right	1	922.989354	0.041484	663	518
13	pro	right	1	922.997642	0.049772	667	519
13	pro	right	1	923.005923	0.058053	662	519
13	pro	right	1	923.014267	0.066397	663	519
13	pro	right	1	923.022556	0.074686	663	520
13	pro	right	1	923.030838	0.082968	662	517
13	pro	right	1	923.039124	0.091254	662	515
13	pro	right	1	923.047474	0.099604	660	516
13	pro	right	1	923.055757	0.107887	646	517
13	pro	right	1	923.064038	0.116168	632	517
13	pro	right	1	923.072325	0.124455	621	513
13	pro	right	1	923.080670	0.132800	610	515
13	pro	right	1	923.088958	0.141088	613	516
13	pro	right	1	923.097242	0.149372	615	514
13	pro	right	1	923.105524	0.157654	615	515
13	pro	right	1	923.113869	0.165999	617	512
13	pro	right	1	923.122157	0.174288	618	511
13	pro	right	1	923.130438	0.182568	619	511
13	pro	right	1	923.138726	0.190856	618	511
13	pro	right	1	923.147068	0.199199	616	516
13	pro	right	1	923.155359	0.207489	617	518
13	pro	right	1	923.163639	0.215769	617	519
13	pro	right	1	923.171924	0.224054	617	519
13	pro	right	1	923.180271	0.232401	617	518
13	pro	right	1	923.188566	0.240697	615	515
13	pro	right	1	923.196841	0.248971	613	515
13	pro	right	1	923.205126	0.257256	614	515
13	pro	right	1	923.213470	0.265600	615	511
13	pro	right	1	923.221760	0.273890	614	511
13	pro	right	1	923.230043	0.282173	615	510
13	pro	right	1	923.238333	0.290463	615	510
13	pro	right	1	923.246674	0.298804	614	512
13	pro	right	1	923.254959	0.307089	615	514
13	pro	right	1	923.263242	0.315372	615	514
13	pro	right	1	923.271528	0.323658	614	513
13	pro	right	1	923.279871	0.332001	615	512
13	pro	right	1	923.288168	0.340298	616	511
13	pro	right	1	923.296443	0.348573	618	512
13	pro	right	1	923.304729	0.356859	640	512
13	pro	right	1	923.313072	0.365202	683	513
13	pro	right	1	923.321362	0.373492	774	513
13	pro	right	1	923.329644	0.381774	963	507
13	pro	right	1	923.337934	0.390064	1058	513
13	pro	right	1	923.346273	0.398403	1060	514
13	pro	right	1	923.354565	0.406695	1091	515
13	pro	right	1	923.362844	0.414974	1089	516
13	pro	right	1	923.371130	0.423260	1083	514
13	pro	right	1	923.379483	0.431613	1078	514
13	pro	right	1	923.387770	0.439900	1078	516
13	pro	right	1	923.396045	0.448175	1075	516
13	pro	right	1	923.404330	0.456460	1074	517
13	pro	right	1	923.412681	0.464811	1073	516
13	pro	right	1	923.420963	0.473093	1071	517
13	pro	right	1	923.429245	0.481375	1074	518
13	pro	right	1	923.437531	0.489661	1073	520
13	pro	right	1	923.445877	0.498007	1073	519
13	pro	right	1	923.454164	0.506294	1074	519
13	pro	right	1	923.462454	0.514584	1072	519
13	pro	right	1	923.470732	0.522862	1072	518
13	pro	right	1	923.479075	0.531205	1072	519
13	pro	right	1	923.487366	0.539496	1068	515
13	pro	right	1	923.495648	0.547778	1056	514
13	pro	right	1	923.503933	0.556063	1050	514
13	pro	right	1	923.512279	0.564409	1042	515
13	pro	right	1	923.520564	0.572694	1036	514
13	pro	right	1	923.528847	0.580977	1038	514
13	pro	right	1	923.537131	0.589261	1039	516
13	pro	right	1	923.545474	0.597604	1039	514
13	pro	right	1	923.553767	0.605897	1038	515
13	pro	right	1	923.562053	0.614183	1039	513
13	pro	right	1	923.570333	0.622463	1040	515
13	pro	right	1	923.578681	0.630811	1043	519
13	pro	right	1	923.586967	0.639097	1044	519
13	pro	right	1	923.595248	0.647378	1044	520
13	pro	right	1	923.603533	0.655663	1043	518
13	pro	right	1	923.611880	0.664010	1043	516
13	pro	right	1	923.620166	0.672296	1044	515
13	pro	right	1	923.628448	0.680578	1044	517
13	pro	right	1	923.636735	0.688865	1045	518
13	pro	right	1	923.645078	0.697208	1046	520
13	pro	right	1	923.653368	0.705498	1046	522
13	pro	right	1	923.661663	0.713793	1050	521
