event_type	trial	mode	center_x	center_y	offset	fix_delay	cue_size	cue_side	target_time	target	response	correct	rt	1st_saccade_direction	1st_saccade_latency	gaze_found	timestamp	trial_time	gaze_x	gaze_y
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.560646	0.340292	1023	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						0	98.568929	0.348574	1030	542
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.577213	0.356858	1028	544
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.585561	0.365206	1028	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.593846	0.373491	1026	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						0	98.602129	0.381774	1025	544
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	0	^						1	98.610423	0.390068	1024	545
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.618759	0.398404	1025	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.627049	0.406695	1026	524
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.635333	0.414978	1026	525
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.643615	0.423260	1027	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.651960	0.431605	1029	523
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.660249	0.439894	1040	522
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.668529	0.448175	1051	520
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.676820	0.456466	1060	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.685164	0.464809	1067	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.693448	0.473094	1066	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.701729	0.481375	1065	522
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.710015	0.489661	1065	522
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.718363	0.498009	1065	520
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.726647	0.506293	1063	520
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.734934	0.514580	1062	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.743227	0.522873	1063	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.751562	0.531208	1065	521
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.759849	0.539494	1066	520
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.768132	0.547777	1068	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	-85257	^						1	98.776418	0.556063	1068	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.784765	0.564410	1068	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.793049	0.572695	1067	519
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.801332	0.580977	1066	518
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.809622	0.589267	1068	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.817964	0.597609	1067	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.826249	0.605895	1068	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.834535	0.614180	1070	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.842817	0.622462	1069	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.851164	0.630809	1070	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.859451	0.639096	1070	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.867733	0.647379	1069	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.876025	0.655670	1069	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.884365	0.664010	1068	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.892649	0.672294	1068	516
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.900934	0.680580	1066	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.909221	0.688866	1039	517
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.917566	0.697211	982	515
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.925851	0.705497	879	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.934137	0.713783	742	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.942420	0.722065	607	502
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.950766	0.730412	476	502
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.959053	0.738698	369	502
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.967336	0.746982	277	505
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.975620	0.755266	230	508
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.983973	0.763618	204	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	98.992254	0.771899	199	508
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.000536	0.780182	205	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.008819	0.788465	200	507
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.017168	0.796813	200	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.025453	0.805098	201	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.033740	0.813385	202	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.042023	0.821668	202	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.050367	0.830013	202	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.058659	0.838304	202	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.066938	0.846584	200	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.075219	0.854865	199	508
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.083567	0.863213	199	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.091854	0.871500	199	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.100137	0.879782	203	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.108427	0.888072	201	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.116770	0.896416	200	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.125056	0.904701	199	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.133339	0.912984	198	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.141624	0.921269	199	514
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.149968	0.929613	199	514
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.158264	0.937910	198	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.166539	0.946184	199	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.174828	0.954474	199	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.183170	0.962815	203	508
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.191457	0.971102	204	507
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.199738	0.979384	205	507
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.208028	0.987674	205	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.216369	0.996015	203	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.224657	1.004303	202	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.232941	1.012586	203	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.241226	1.020872	203	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.249570	1.029216	204	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.257864	1.037509	204	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.266142	1.045787	204	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.274427	1.054072	205	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.282769	1.062414	205	510
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.291060	1.070705	204	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.299341	1.078987	204	513
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.307627	1.087272	204	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.315972	1.095617	203	512
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.324259	1.103904	203	511
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.332542	1.112187	209	509
EVENT_EYEGAZE	14	anti	640	512	426	2313	35	right	166	^						1	99.340827	1.120473	227	508
EVENT_TASK	14	anti	640	512	426	2313	35	right	166	^	^	1	729	right	277
